BSM_BUSSTO,BSM_CHINES,geometry
1001324,湖田橋,POINT (121.538501 25.169952)
967,美國在臺協會,POINT (121.599295 25.079518)
6663,中山國小(新生),POINT (121.528032261709 25.0638827334973)
4660,關渡自然大樓,POINT (121.469318 25.12145)
1000965,軍人公墓,POINT (121.612219 25.0332702877955)
618,內厝,POINT (121.57964 25.13287)
1000621,明德新村,POINT (121.55309856093 25.1205163883707)
1117,陽光街,POINT (121.577744 25.073152)
6706,行天宮,POINT (121.533394 25.063292)
1129,新湖行忠路口,POINT (121.57795 25.0641)
5969,浮線,POINT (121.472616280328 25.1067407960968)
1001374,南港高工(重陽),POINT (121.606393 25.058016)
897,福林橋,POINT (121.527376131283 25.0970741420343)
4621,三元街口,POINT (121.508625 25.029263)
1103,湖光市場,POINT (121.591807350736 25.0817360140354)
679,永福(林語堂故�,POINT (121.547154139609 25.1095275064689)
665,永公橋,POINT (121.550989889912 25.1137326994141)
2257,和安里,POINT (121.54340231034 25.0356757701133)
2456,景文中學(臺灣�,POINT (121.56737 24.98575)
5995,臺北橋,POINT (121.511362959017 25.0615830920475)
1523,西華飯店,POINT (121.545783965047 25.0574776111859)
1514,民權國小,POINT (121.561070941773 25.0624630350916)
1146,新明成功路口,POINT (121.590623 25.06008)
8617,瑞陽三號公園,POINT (121.580857912608 25.0745461953038)
1600,饒河街觀光夜�,POINT (121.57146542576 25.0498157007981)
10203,民生西路口,POINT (121.51846537932 25.05801)
1001436,三王宮,POINT (121.505557 25.100488)
20410,富德靈骨樓,POINT (121.59161 25.01221)
4801,迪化街口(永樂�,POINT (121.510585450609 25.0538610426842)
1000286,行愛路,POINT (121.580203733642 25.0641354204035)
4849,南港高中(市民�,POINT (121.596367377128 25.0516370647992)
2518,萬福橋,POINT (121.584612472655 25.0028511453525)
9475,平等里,POINT (121.576720923943 25.1314184301978)
4732,護國九天宮,POINT (121.623402951305 25.018410066068)
6737,敦南如意,POINT (121.546683 25.003098)
50511,西湖國中,POINT (121.565459332166 25.085180569328)
4778,大華柏園,POINT (121.48886 25.143639)
1708,園區街,POINT (121.612682 25.059031)
691,地藏禪寺,POINT (121.491521537586 25.0994981482865)
1000864,金泰公園,POINT (121.567609841414 25.0780069167694)
821,頂山,POINT (121.58759 25.13783)
4973,安湖站,POINT (121.615415 25.072166)
60142,礦寮,POINT (121.559319 25.143922)
1001329,普濟寺,POINT (121.511177250781 25.1363389769829)
4071,碧霞宮,POINT (121.588722 25.097734)
1000954,平菁街28巷,POINT (121.572217915344 25.1365372741841)
4834,綜合市場,POINT (121.489891884624 25.0305221596298)
1000328,農訓協會,POINT (121.531795 25.122559)
4993,天壽里,POINT (121.526445 25.116512)
14631,玉皇宮,POINT (121.57763 25.13316)
672,平頂古圳步道�,POINT (121.58682 25.12814)
1468,朝陽公園(鈕釦�,POINT (121.513917 25.055694)
465,當代藝術館,POINT (121.518805655903 25.050331873676)
1704,富德公墓14區,POINT (121.5862 25.0126)
36105,社正路,POINT (121.50997691038 25.0890378167791)
1000679,竹子湖路7號,POINT (121.541416 25.166432)
1001470,紅柿下,POINT (121.526901963029 25.1510816460555)
2107,松德站,POINT (121.574631 25.032285)
2165,瑞雲街口,POINT (121.57518 25.01705)
50662,陽明天主堂,POINT (121.54360066315 25.1383292954577)
1812,萬華分局,POINT (121.49791005886 25.038421287033)
4673,行善行愛路口,POINT (121.5832 25.061172)
1428,中湖,POINT (121.556952755307 25.1782672516245)
179,行義路二,POINT (121.528728 25.136345)
4143,富德,POINT (121.590552451575 24.9996680275089)
50538,惇敘工商(泉源),POINT (121.526529 25.143846)
817,許英媽廟,POINT (121.495609287538 25.0990230804531)
957,雙溪站二,POINT (121.568049506008 25.1067938746417)
50410,政大(聯合醫院),POINT (121.576636 24.987437)
1796,莒光路口,POINT (121.500486 25.032025)
1000409,八勝園,POINT (121.511030827324 25.1411661449186)
50449,金龍路口,POINT (121.594248 25.084622)
8402,內湖基湖路口,POINT (121.56535868718 25.08167505817)
2010,福州街,POINT (121.517445 25.028027)
6930,松廉路,POINT (121.56677 25.03397)
1000194,長安國小(吉林),POINT (121.530241049841 25.0492865081883)
8661,陽光抽水站,POINT (121.574345 25.072093)
20378,明山宮,POINT (121.529234122865 25.1279164345511)
858,陽明天主堂,POINT (121.54399630746 25.1386541843857)
20334,日月農莊,POINT (121.569442493632 25.179484740057)
2407,杏花林(老泉里),POINT (121.57678 24.9691)
14691,研創中心,POINT (121.575232352752 24.9798963766176)
45,大興街口,POINT (121.499403 25.130578)
1001099,捷運芝山站(福�,POINT (121.522856 25.1027)
2552,靈糧山莊,POINT (121.559752784353 25.0056011808673)
1377,農安街,POINT (121.52865953373 25.0650240299992)
2397,北政國中,POINT (121.580132112058 24.9850343300953)
6917,新生南路口,POINT (121.534023630911 25.0385118490792)
1955,泉州街,POINT (121.51415658122 25.027805069957)
903,福壽橋,POINT (121.549663262566 25.1458381128133)
36118,清水祖師廟,POINT (121.568466333241 25.0120759666352)
1,十八份埔,POINT (121.51803 25.150052)
4008,長安國小(長安),POINT (121.53194524785 25.0486469410412)
3913,中國時報,POINT (121.49708836656 25.0353985787834)
611,中山樓,POINT (121.549636 25.151372)
7227,石門,POINT (121.505799976987 25.1292093818775)
639,天母國中,POINT (121.536802685692 25.1182516398812)
1320,建國啤酒廠,POINT (121.536272653376 25.0473682318066)
393,涼亭,POINT (121.662317 25.024643)
7232,公館華廈,POINT (121.506346272697 25.124355020579)
504,銀光巷口,POINT (121.512162 25.136316)
5054,東陽公園,POINT (121.598480224983 25.0578338876818)
4726,天公堂,POINT (121.620521793919 25.0372260938247)
930,鄭厝,POINT (121.571595 25.137849)
14676,天母圖書館,POINT (121.533303 25.124111)
2090,拇指山登山口,POINT (121.57356 25.02112)
2083,康寧國小,POINT (121.59437798432 25.07980532295)
2453,涼亭站,POINT (121.59729 24.96582)
16210,福安宮,POINT (121.495939172236 25.1006302759214)
1000367,瑞湖街口,POINT (121.576485 25.067523)
59001,文昌街口,POINT (121.552557 25.031516)
191,冷水坑服務站,POINT (121.56385 25.16587)
5970,富洲里九段,POINT (121.474269487867 25.1062239227383)
1010,文德二號公園,POINT (121.58352880635 25.0765568495989)
6715,臺北車站(公園),POINT (121.516769 25.043941)
1378,農安街吉林路�,POINT (121.53071848736 25.0647577767255)
5062,復興一路口,POINT (121.50260880489 25.140303131236)
7261,陽明戲院,POINT (121.52586829993 25.0871745048116)
1001450,洛陽停車場,POINT (121.506101454821 25.0471433419973)
545,關渡里,POINT (121.466987103976 25.1226761832488)
1000555,涼州重慶路口,POINT (121.512933 25.060697)
50516,林泉里,POINT (121.512782 25.141076)
50445,康湖隧道口(白�,POINT (121.622907159668 25.0773721640948)
200005031,南京三民路口�,POINT (121.563643 25.051517)
2409,實踐國小,POINT (121.556933229887 24.9833378505664)
1520,西松高中,POINT (121.567207688747 25.0563048318667)
4650,南港機廠,POINT (121.602961358183 25.0517415023573)
2476,猴山坑,POINT (121.588963 24.982853)
1000435,臺北市憲兵隊,POINT (121.50912386012 25.040727367636)
1000549,石潭路,POINT (121.587738 25.062784)
8616,圓山飯店,POINT (121.526232 25.078182)
1001273,永公路500巷,POINT (121.57034002863 25.135987578297)
1820,漢口昆明街口,POINT (121.50579781349 25.0459015804)
974,大湖,POINT (121.60027721842 25.0847694844829)
2300,國立臺北教育�,POINT (121.545343 25.024603)
10418,民生敦化路口,POINT (121.546764588568 25.0580227703863)
50501,將軍嶺,POINT (121.58972 25.073372)
1364,新生公園(林安�,POINT (121.532020404022 25.071727403623)
617,中社路17巷,POINT (121.56168 25.10859)
2019,螢橋國小,POINT (121.514615452586 25.0262186514039)
5064,進賢路口,POINT (121.504703 25.140727)
480,實踐街口,POINT (121.506380376294 25.1146679826886)
10409,捷運行天宮站,POINT (121.53210395376 25.0581204835234)
1374,新壽公園,POINT (121.530149763999 25.063407569329)
4617,祖師廟(康定),POINT (121.501873848401 25.0396048157928)
4981,齊福華廈,POINT (121.527774517293 25.1184953761364)
200005002,捷運東門站3,POINT (121.527854 25.033676)
20379,福港街,POINT (121.517833 25.089884)
3910,和平中華路口,POINT (121.50608405159 25.0325253432967)
1001271,永公路一,POINT (121.55306273016 25.114601436518)
1000146,榮德里,POINT (121.493379 25.018859)
7229,石門,POINT (121.505660775118 25.1293909726579)
488,福山抽水站,POINT (121.617256898724 25.0464293929976)
9411,雙溪社區,POINT (121.566277 25.105706)
560,小北街,POINT (121.526769453294 25.0908653920268)
1000127,美麗華,POINT (121.558196913178 25.0845384449731)
511,稻香市場,POINT (121.4896690086 25.140587156476)
3943,捷運古亭站(和�,POINT (121.524516 25.027036)
722,忠誠路口,POINT (121.535485597553 25.1182332852764)
2179,興雅國中,POINT (121.568213 25.037241)
183,行義路四,POINT (121.528112 25.140099)
1606,三重里,POINT (121.610360755574 25.0593275651805)
6652,延平中學,POINT (121.537374 25.036212)
7611,臺北大學(臺北�,POINT (121.538079557519 25.0545751447357)
1000319,南港高中,POINT (121.595233108141 25.0529513842885)
1000894,大同分局,POINT (121.514663 25.06011)
1000601,聯合醫院忠孝�,POINT (121.58648 25.046174)
1462,捷運圓山站,POINT (121.520216 25.069744)
2136,泰和公園,POINT (121.570766326389 25.0190220489031)
2437,國泰新村(興隆),POINT (121.562260877897 24.982434108644)
1073,捷運東湖站(南�,POINT (121.61150222666 25.0674930032886)
805,梅林新村,POINT (121.540175948519 25.0972328685249)
1777,南機場公寓,POINT (121.505465333891 25.028384629531)
3919,捷運昆陽站,POINT (121.593651 25.050218)
200005029,南京寧安街口�,POINT (121.552898 25.051534)
1000953,名山里,POINT (121.528739224537 25.1024753566866)
1000301,協和祐德高中,POINT (121.584052099544 25.0425777549677)
1001402,台北海大,POINT (121.470768459773 25.1085630747168)
5065,泉源公園,POINT (121.506937 25.142401)
1001239,凌雲五村站,POINT (121.613314 25.03413)
5047,潭美公園,POINT (121.585662187662 25.0595604526623)
2365,三角公園,POINT (121.579664080453 24.983627)
1775,青年路派出所,POINT (121.502071882013 25.0219665824633)
289,洲美國小,POINT (121.502989 25.100706)
1000195,南京東路口,POINT (121.530156 25.051132)
7605,捷運善導寺站,POINT (121.523537 25.045923)
222,忠義新村,POINT (121.501595 25.125824)
20228,中社路一段61巷,POINT (121.560717535671 25.1068988170426)
1000183,台北銀行,POINT (121.53012206983 25.056756)
14626,綜合市場,POINT (121.51556 25.116026)
2534,興得閱覽室,POINT (121.55507 24.99579)
4189,草湳大榕樹,POINT (121.608444 24.970128)
2227,臺大資訊大樓,POINT (121.540424 25.021623)
4161,名門社區,POINT (121.567813467771 25.0051424040312)
2042,水塔,POINT (121.5749788626 25.0185612152698)
2452,海巡署,POINT (121.559539159882 24.9938217233224)
2401,兆如安養中心,POINT (121.58445 24.989433)
1001024,大直加油站,POINT (121.550024 25.084177)
50023,胡適公園,POINT (121.617633 25.040597)
373,捷運忠義站,POINT (121.472841990732 25.1309842410201)
1000631,撫遠抽水站,POINT (121.568586243471 25.0625512989325)
4145,廈安里,POINT (121.50408568455 25.0305627556618)
50096,福山抽水站,POINT (121.617289374519 25.0466510883997)
1000123,五分埔商圈(中�,POINT (121.58077 25.047232)
1001341,敦南203巷,POINT (121.548528 25.001971)
6696,長安新生北路�,POINT (121.52943455167 25.0487822193541)
2425,指南路,POINT (121.56976146408 24.9875196970719)
50687,臺大醫院,POINT (121.518387080453 25.042498)
4608,捷運西門站,POINT (121.507887356667 25.041649236993)
1000695,捷運劍南路站,POINT (121.554679973632 25.0852714154037)
1000411,水井尾,POINT (121.531789 25.146038)
5060,大同街口,POINT (121.499485048743 25.1388408462214)
1000544,指南路口,POINT (121.57047081464 24.986250668326)
1201,仁愛敦化路口,POINT (121.54769029084 25.037783534231)
111,北投分局,POINT (121.501057 25.133116)
1000795,捷運昆陽站,POINT (121.594406 25.050667)
9624,指南路3段34巷,POINT (121.581081 24.973269)
437,貴子坑水土保�,POINT (121.49262 25.14506)
1001194,八仙里,POINT (121.502215 25.120327)
809,第一展望,POINT (121.544260194826 25.1422374286813)
2350,懷生國中,POINT (121.540985472221 25.0413591596678)
1000559,水源路口,POINT (121.524654233965 25.021453594837)
302,致遠新村,POINT (121.490879 25.143005)
3963,復興崗,POINT (121.492507978901 25.138092649975)
10208,小北街,POINT (121.526998 25.090801)
219,延平宮,POINT (121.507117 25.053404)
36101,富德公墓,POINT (121.580147 25.011872)
929,衛理女中(原住�,POINT (121.5526 25.10164)
1965,晉江師大路口,POINT (121.526591616299 25.0210488128183)
4168,九號水門,POINT (121.540240450459 25.0736481967244)
1000614,福音,POINT (121.55031 25.114012)
4640,萬大國小,POINT (121.499894 25.023291)
1104,湖光國宅,POINT (121.581597209792 25.0783569202296)
640,天母棒球場(士�,POINT (121.532310642853 25.1124570007427)
200005015,捷運南京復興�,POINT (121.543237 25.0517774597734)
1556,南京龍江路口,POINT (121.540714386342 25.0519507785791)
200005036,捷運中山站(志�,POINT (121.520189080453 25.0530041494336)
1703,富德公墓12區,POINT (121.584938 25.012495)
14408,平等里,POINT (121.576506985285 25.131541143404)
9421,雙溪站二,POINT (121.568192749852 25.1067143839671)
1000764,臺灣警察專科�,POINT (121.559483235886 24.9977942462255)
4619,萬華車站,POINT (121.501121099429 25.0348730754431)
860,陽明高中,POINT (121.517132 25.091231)
57708,溪口國小,POINT (121.53885317791 24.994031551309)
1000449,大安健康服務�,POINT (121.543124455892 25.0228925562998)
1000500,敬業三路二,POINT (121.556408099291 25.0813388630833)
1001486,古亭地政事務�,POINT (121.536463894071 25.0008018380481)
1001281,奇頭,POINT (121.62059350661 25.091642319339)
3885,清白區民活動�,POINT (121.59696300251 25.081226618664)
1001035,捷運民權西路�,POINT (121.519162864514 25.0630605779479)
4988,水管路,POINT (121.534271 25.126761)
1000164,中山女高,POINT (121.538129433587 25.0481922331668)
124,福美站,POINT (121.504473 25.10037)
439,郵政訓練所,POINT (121.509779 25.141023)
50108,下寮橋,POINT (121.59464959256 25.0190306961516)
949,職能發展學院�,POINT (121.539361 25.113005)
20237,後山一,POINT (121.55896 25.182685)
7237,中和里,POINT (121.498822886077 25.1422718056895)
14670,合庫訓練中心,POINT (121.529167 25.123171)
1000635,寶藏巖,POINT (121.536083864322 25.0114235397925)
1809,楊聖廟,POINT (121.49573 25.02281)
56102,永建國小,POINT (121.555463271164 24.9883384621462)
2134,信義新生路口,POINT (121.533140973809 25.0336332953794)
1913,汀州路,POINT (121.511233 25.026838)
6739,敦南如意,POINT (121.547721 25.003244)
4838,嶺腳,POINT (121.51 25.14789)
1000908,學園路口,POINT (121.46551605886 25.127289427063)
2318,捷運忠孝敦化�,POINT (121.55035261475 25.0413352896963)
20359,源之鄉,POINT (121.50773 25.14152)
7264,捷運士林站(中�,POINT (121.525903 25.095415)
4634,華江高中(西藏),POINT (121.49649203449 25.0291760619122)
4862,康寧路一段,POINT (121.59249 25.07995)
50648,天玉里,POINT (121.52664417791 25.1214083603177)
1423,民族西路,POINT (121.512917163221 25.0685939779375)
9415,明溪街,POINT (121.56616268221 25.107710434398)
4816,館地坪,POINT (121.561187 25.133867)
1001233,龍口市場,POINT (121.509111680532 25.0281466672295)
994,內湖派出所,POINT (121.590028 25.081987)
392,海巡署一,POINT (121.558958767196 24.9923596153579)
2537,文山行政中心(�,POINT (121.57051431034 24.9896115402266)
50072,南港公園,POINT (121.592582 25.045863)
200005009,捷運台北101/世�,POINT (121.561564 25.032733)
4644,青年路,POINT (121.502763889592 25.0232082563747)
2011,福州街口,POINT (121.520643 25.029291)
5068,義方國小,POINT (121.50979 25.14181)
2178,興雅國中,POINT (121.568534 25.03724)
685,玉皇宮,POINT (121.577382 25.133177)
50671,萬壽橋頭(秀明),POINT (121.574627 24.991863)
1001283,康寧天闊站,POINT (121.61330283467 25.077154949435)
2390,天恩宮,POINT (121.591969964344 24.9705753761932)
1001345,玄覺寺,POINT (121.5617 25.023023)
1437,延平長安路口,POINT (121.511619183571 25.0529374524353)
1000285,行愛路77巷口,POINT (121.58148886508 25.062390782475)
2502,世界山莊,POINT (121.564248965808 25.0053101192696)
14685,力霸社區,POINT (121.490111 25.034167)
1000810,莊敬里,POINT (121.5657277252 25.065303866523)
2075,光復南路口,POINT (121.55726137967 25.0303328529158)
1439,延平鄭州路口,POINT (121.511833851221 25.050642160526)
